track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
0zfTaqbtKJmb2hEdIxjEx5,Fallin',6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,7a7vM73hq7KjI9Gwi2cnnJ,260986,2004-01-15,62,0.467,0.277,8,-14.006,1,0.0272,0.429,0.0,0.096,0.314,59.959,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
034zHn5tOZLlwDxv0zy3rj,A Smile In Your Heart,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,223PcnqBSV1tre7f8FW9Ue,229120,2000,54,0.658,0.473,5,-10.021,1,0.0247,0.692,0.0,0.336,0.57,98.003,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
2Cu1svdS65XkKML81zD8a3,Getting To Know Each Other,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,223PcnqBSV1tre7f8FW9Ue,197306,2000,49,0.7,0.452,4,-10.654,1,0.0244,0.17,0.0,0.0924,0.437,99.991,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
2V4RQToOMBTQSefOSkIwMo,Tunay Na Ligaya,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,223PcnqBSV1tre7f8FW9Ue,237826,2000,44,0.386,0.43,10,-8.501,1,0.0293,0.584,0.0,0.11,0.201,136.342,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
4xjbXzglla6uC2ZCq6S5S0,Don't Be Afraid,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,5XMJ1hpMaJB70JcXe3DY2k,272546,2008-06-13,10,0.371,0.377,0,-8.961,1,0.0359,0.477,0.0,0.115,0.169,66.84,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5CUhlmR4kOYfHY9tNs8LtA,If I'm Not in Love with You,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,39lSAQWFeF6FSNaoQIb0e4,224771,2004,45,0.448,0.216,7,-12.988,1,0.0339,0.832,0.0,0.192,0.106,119.306,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
0rVXKFaazjHMbzZdoTkrvJ,Can We Just Stop and Talk Awhile,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,4GJvlWwt8djkTieZJEO85S,166173,1985,41,0.351,0.231,9,-18.16,1,0.0322,0.867,0.000106,0.312,0.534,85.015,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5fHBFjoGEMjDdKp1PjkXsu,Dahil Tanging Ikaw,2TeEZ5rfw62Mw15I4RFjXK,Jaya,67bL5BHcO8e2cGT47aDawr,236106,1996-06-16,17,0.767,0.286,3,-16.957,0,0.0392,0.265,0.0,0.0709,0.577,81.906,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5GhBGo6KpVsdhZHv0dzknO,Closer You And I,3foGG92dYiXIu9eMBnYTQw,Gino Padilla,5SwpIUI53IqIkETTTuwXcy,194840,1992,55,0.205,0.479,0,-11.446,1,0.0342,0.432,0.0,0.142,0.232,199.591,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
1e94BlwdHDMcadDh2abL4Q,Please Be Careful With My Heart,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,51a6zDtTy9WzxKrCfmNYwZ,216440,1989,57,0.573,0.331,7,-13.529,0,0.0248,0.655,0.0,0.0865,0.361,99.578,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
3p2aInIOIAHXO6ojrvP8dw,Let the Love Begin,3foGG92dYiXIu9eMBnYTQw,Gino Padilla,2DNVc42Rtp0RasqYaeCwmO,283133,1990,46,0.315,0.255,1,-15.588,1,0.0365,0.612,0.0,0.0932,0.0819,68.973,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
37TqPH922j9xJcIORQmbk1,Why Can't It Be,3foGG92dYiXIu9eMBnYTQw,Gino Padilla,7Ba6PIDzO1xqnFboGiIu56,236760,2009-11-17,8,0.404,0.37,8,-9.708,1,0.0313,0.719,2.23e-05,0.113,0.126,129.427,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
0J8aQyAfoBj0Ab4hAes2Bz,I Can (Acoustic Version]),4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,668VWRAX0K2lZFPNO9yoCo,242133,2002-01-06,11,0.532,0.186,5,-15.974,1,0.0333,0.673,0.0,0.107,0.314,120.018,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
1B1ouVGqOMZoS9rdnUNzYx,I've Fallen for You,4w9rFB4pUAUO3OloDQ6wn7,Jamie Rivera,406Ji7hANyzdKo8dQI3nxV,234840,2005-09-01,39,0.649,0.481,7,-11.513,1,0.027,0.634,0.000192,0.104,0.43,96.052,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
367EOxhDe2fVWl9ztXxwCq,Fall in Love Again,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,7wGMzc9r3r5imxAcd2gzrw,228548,2012-01-01,43,0.527,0.283,7,-10.576,1,0.0313,0.786,1.11e-05,0.0849,0.15,68.993,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
34lJmVFD8w3tyNRL1DZuj8,Fly Away,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,5XMJ1hpMaJB70JcXe3DY2k,252080,2008-06-13,12,0.396,0.641,5,-5.522,1,0.0306,0.628,0.0,0.164,0.32,146.412,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5QFyG7rTL7lvnsgJGB1mjp,Moments of Love,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,2LhNjHUDoNH3IUUgWQy37B,243480,2005-07-01,39,0.268,0.229,0,-12.28,1,0.0307,0.861,1.91e-06,0.0776,0.204,95.76,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
4WdCEjCLKzBvOda2Vpbzsj,Ikaw,3I5ONm7nnP1LpvqsnA5dBG,Sharon Cuneta,74KnKsq0j0R7ikd8YMi4GI,225000,2002-01-06,7,0.155,0.185,10,-15.185,1,0.0343,0.904,0.0121,0.116,0.154,167.462,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
6VcngYPNEwmNV50bFCLhVJ,The Past,7DRgc0ko15aNa7DMeZ3J8G,Jed Madela,1l53T7xjHhIeW26QhI7Fju,214933,2004,53,0.698,0.382,7,-7.904,1,0.0273,0.615,0.0,0.0714,0.201,125.914,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
0Ju9ach0xwgGOIMJkBZZx8,Be My Lady,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,5XMJ1hpMaJB70JcXe3DY2k,220226,2008-06-13,18,0.304,0.563,10,-6.225,1,0.0366,0.768,3.99e-05,0.131,0.143,140.741,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
4DWLzyKBCcSUnGTEroGpwy,For All of My Life,5elcNQkZ6FCZA3grSOMngY,MYMP,5wH5iH4hv1wEX2qv1XVvw0,242013,2005-01-28,0,0.459,0.27,4,-10.718,1,0.0318,0.857,0.0,0.111,0.348,168.987,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
03ZhCRUbYt5BVd00I9B8AR,How Could You Say You Love Me,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2ymw4yvHsbIfXHluSUJa3M,245093,2004-12-11,13,0.396,0.217,7,-16.427,1,0.0349,0.717,0.0,0.178,0.232,131.68,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
3F3iK8Cefj1b2c2HTlLn1k,Forever,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,2VPVW5GdTkueyBbANCugPY,241666,1994,58,0.492,0.48,9,-5.177,1,0.0287,0.704,0.0,0.278,0.11,117.942,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
0HrtOh5DiGi8iT96Zmg2px,You Got It All,5elcNQkZ6FCZA3grSOMngY,MYMP,5iuB4KAXBWsDKMYJRb15GT,275000,2006-12-12,0,0.59,0.414,5,-7.664,0,0.0329,0.528,2.31e-06,0.0744,0.378,171.696,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
2CxhhSWa3WWzPHTfPg2SNe,Nandito Ako,1vlz5PDUCNuZJeuJoufQkN,Ogie Alcasid,54TXl5U2p5zFaJIR8HJwxV,248868,2001,32,0.658,0.502,7,-8.209,1,0.0277,0.611,0.00011,0.233,0.25,139.132,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
3eAM3mpO1Up7TPNDcrGU5y,A Very Special Love,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,7qbU4HlDYlwXSiaZSZVFgw,237893,2014,44,0.661,0.564,0,-6.968,1,0.0277,0.485,0.0,0.302,0.355,100.89,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
25zKY4yODTS6jH7nGWMKAy,Sana Dalawa Ang Puso Ko,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,7a7vM73hq7KjI9Gwi2cnnJ,301133,2004-01-15,32,0.351,0.273,4,-11.784,0,0.0413,0.819,0.0,0.0962,0.237,135.216,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
1KEeKUE8rC0n2IZF7GVoXa,Basta't Kasama Kita,2OQT6k9fZDNLzYouDhqpKB,Dingdong Avanzado,5qMrROdb95NRi8ZoNzAdXl,258293,2005,44,0.535,0.328,2,-9.238,1,0.0309,0.78,0.0,0.345,0.308,124.061,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
4bPRJBPmVXC9QgZn27rFNL,Iingatan Ka,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,4DHkuNCj0IvGesIRqjPA2z,329224,2000-01-01,47,0.554,0.438,5,-8.251,1,0.0316,0.586,9.28e-06,0.107,0.213,134.097,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
3EdBq6AJ190RVcq4icTHtS,Love of My Life - Multiplex Karaoke,6ZgBJRjJsK1iOJGKGZxEUv,South Border,4IkBOGQebfftx5vK9AmysA,391573,1996-07-11,52,0.626,0.487,5,-6.817,1,0.0378,0.315,0.0,0.252,0.149,132.185,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5UGUpErCtfaO0bv8kvReu4,Araw Gabi,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,5YxWI5Jk8A1yVaKQibZ6Qu,317280,2015,42,0.335,0.242,4,-10.753,0,0.0338,0.639,0.000183,0.128,0.0721,116.48,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
35VFtamsQMDgQsBj7ZrIKl,We Belong,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,430BKTA2nbn2B3CI0K9piU,229645,2006-01-01,56,0.432,0.318,7,-11.156,1,0.0333,0.317,7.61e-06,0.0836,0.0858,180.016,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
5EneXciibnROQhU7EFKfmx,Iisa Pa Lamang,29Aqsp33ANrcidwOkNJJU6,Lani Misalucha,6HWqvV7RRxT4iLhyexkJp2,290413,2008,36,0.395,0.303,3,-7.764,1,0.0361,0.916,2.31e-06,0.157,0.342,76.752,51pNMfyjK9Hso2TMbykyDb,Classic OPM Love Songs
2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,4P5GC4o3QsoFpxadnDeE9D,336369,2018-02-14,0,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
22AZDYG6qrjMFg0ceeL9X6,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0TokPp6QWbba06DOUPm86M,291108,2019-09-13,54,0.292,0.308,4,-7.562,1,0.0305,0.671,2.22e-06,0.102,0.198,98.487,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
1GWkJHMy8fbhBCVZeiGarD,Para Lang Sa'Yo,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,3YyJW3LBBqThkP9bK3KxJU,235493,2007-09-07,46,0.546,0.151,0,-13.719,1,0.0386,0.92,0.0,0.0875,0.331,143.689,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
5sr39gkIZhru9NAoQqNkLZ,Wala Ako N'Yan,4qPhnQfRgdgcZEdXgENOnr,Janine Berdin,5XlyUGnylFGtJHDyUZACeZ,214047,2019-12-27,30,0.352,0.191,7,-10.187,1,0.0339,0.614,0.0,0.109,0.216,152.423,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,52xu8EP3ABmpNk0LUzF3ih,254249,2017-09-18,56,0.374,0.125,7,-14.847,1,0.0383,0.852,4.66e-06,0.321,0.108,114.694,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
5f207EzDw5ZYEIgd0UuZ8w,Ano'ng Nangyari Sa Ating Dalawa,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,4X6mJqYt7LVw6znSb7HsTV,264053,2013-02-21,0,0.404,0.232,7,-9.202,1,0.0409,0.942,1.68e-05,0.108,0.213,129.237,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
0BvVfkhcL55eyA1UeVQdAD,Mapasaya Ka Lang,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,45TSQHQFMinlsxnBkhRKEs,287451,2019-04-07,0,0.571,0.438,6,-10.218,1,0.0351,0.00313,0.0061,0.126,0.204,126.078,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
0ykcDqmshWnVhHPCyQcVTN,Muli,0Wrkrvdk7Gf5EezKGqMIMI,Bugoy,72NpamHJDGbVRc2BvDK9it,244453,2008-11-18,0,0.442,0.248,7,-9.444,1,0.0305,0.917,0.0,0.209,0.324,124.153,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
4yO05brAEDBY7FC0WeMw7h,Hindi Na Bale,0kRAKgEOVI43Qkz9PLmPt8,Bugoy Drilon,7bKZChZTaYM3R6AjbZqYGE,249469,2011-01-26,0,0.508,0.358,2,-9.928,1,0.0254,0.836,0.000114,0.278,0.318,138.011,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,75Y2NZzYQyYpxusG8e0ZeM,306204,2019-11-01,58,0.526,0.571,7,-7.091,1,0.0295,0.458,0.0,0.11,0.31,140.051,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
5vth0hnp6oS3KUBDxqIH8j,"Mahal Ko O Mahal Ako - From ""Love Thy Woman""",3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,20WGDyVxptPcIiq6IG1t3y,243826,2020-02-12,37,0.322,0.267,5,-12.41,1,0.0488,0.804,0.0,0.0803,0.228,139.876,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
3WrlImAE7wtNk62quS6gpz,Gunita,720Zve67rPRTRjyI9Qsb0q,Sandiwa,3yTubBGYdiB6eRO0eeidyK,310054,2019-03-22,0,0.466,0.422,9,-9.359,1,0.026,0.0157,0.0,0.126,0.209,139.944,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
3PuMR0c2LSEUv0WJFS2nvY,Tampuhan,5sABGaHKEX3QbzTsOjQGvq,Niel Andrew,6Pt57iBlWDK8ewskUkLr7a,236684,2019-12-14,23,0.542,0.254,10,-15.272,1,0.0282,0.627,0.000225,0.139,0.384,144.05,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
4aLiEepGWP5LdYDCf7Uhta,Tama Na,0EsbqfoNiHI0u1OaQUYDlI,EJ De Perio,1emiE6g9Df7C9hcB9K2OVR,230545,2019-02-22,28,0.492,0.33,4,-8.967,1,0.0285,0.266,0.0,0.297,0.109,132.005,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
5jsDJWB6H750jpsmCtgfrc,12:51 - Piano Version,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,6OytFVsgpaEajlaDNvqknF,243530,2014-01-01,46,0.414,0.231,2,-10.212,1,0.0304,0.887,0.0,0.123,0.284,135.834,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
1672QqhP1ncD0D00kGQk2h,Help Me Get Over,7gJiFYgtV3FxcbJvWVkxC0,Jonalyn Viray,06ltB4VaVs8etdgXO5dIAO,278186,2013-05-19,44,0.528,0.217,9,-11.175,1,0.0371,0.62,0.0,0.121,0.0963,119.843,4iMve9EexOaKNXE6D689UZ,OPM Sad Songs 2022 😢
7aJXJcJ1YGtt4FFU6AENrO,Pagbigyang Muli,4Cup38a9u1s69IozCSCmSV,Antenorcruz,3KWCOcfb9VSYSqcpCIt6jS,301451,2021-10-29,29,0.472,0.273,4,-12.086,1,0.0383,0.806,0.0,0.144,0.272,121.844,65pSrrws2xzSVMp1evm0cD,Best OPM Hits 2022 - OPM Love Songs Tagalog Playlist
3bIiqg7L5fhE1VFv9QIK82,Pelikula,09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,0fLX0wfBiw6PtqpgSZQ2fm,204693,2021-07-08,4,0.422,0.249,6,-12.196,1,0.103,0.805,1.83e-05,0.115,0.266,75.026,65pSrrws2xzSVMp1evm0cD,Best OPM Hits 2022 - OPM Love Songs Tagalog Playlist
0gDzFm0j00WYab5fuFbHW8,Dungaw,1DlYnIiliftt6R21Y5NOW2,Adie,7FHxzV6W61BJ9irw8ejxmJ,209000,2021-07-16,34,0.613,0.291,5,-12.113,1,0.0453,0.696,0.0,0.0823,0.264,119.334,65pSrrws2xzSVMp1evm0cD,Best OPM Hits 2022 - OPM Love Songs Tagalog Playlist
3o7dXlwWMntfxjkaqSRIkZ,Di Inakala,5GB0qrWq0mz2OanyfhXGp0,Paul Pablo,6d0nKflenfco7FBVhksUtW,259569,2022-06-01,29,0.516,0.5,2,-9.286,1,0.0305,0.291,9.61e-05,0.106,0.325,149.893,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
6Jg4VKbw6LeGej79sve7qx,Kupido,2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,7oIMC0W7n3yfdgJR8tysY0,204210,2022-05-13,46,0.725,0.631,6,-8.069,1,0.0409,0.334,0.0,0.0847,0.638,114.047,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
67xZFwUnqQKixrqGIMXP4E,Wala Na (feat. Yuridope & Ace Cirera),0ym8xnLZ2OJkyBqJyBbs8z,K-Ram,1kkLXss4YpsmYoTUtDTiSF,225403,2022-05-06,53,0.616,0.665,0,-5.946,1,0.0314,0.0418,1.03e-05,0.0597,0.85,148.128,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
6y9t8fXD7YaZZQuldbi2BO,Porket,6MCW0S6GvMj7QaaH9sckgi,JBK,4wqteSFejGGRutFjt0PVL1,208104,2022-05-06,22,0.498,0.678,6,-6.397,1,0.0522,0.0158,0.0,0.117,0.423,89.536,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
7osu5JQDE0riRg4ewMNHrg,Di Man Tinadhana,3XGlotxI2yAE3RV0DX6oD2,Noah Alejandre,3xPg2ALbLbmE4w6qQsEX53,250297,2022-05-06,33,0.739,0.438,5,-8.939,1,0.035,0.0583,0.00375,0.0919,0.499,127.977,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5kU1Hf0KQxyX1vSaG1Jt6X,aking buwan,2M1iyuNJojQoNdyfIMr54j,jikamarie,4mRNt2lruMNn3KpKvwTQrG,203810,2022-04-22,39,0.525,0.61,11,-5.665,0,0.0388,0.575,0.0,0.0825,0.491,164.954,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
4baebdPFT3jUtwBoTIyMoh,Makina,5cxHYcxW4k0Z3NWBB86yNu,Dan Gil,5bEGYnPBhaD1LRxikjsAwv,236500,2022-03-04,15,0.624,0.562,4,-9.085,0,0.0724,0.362,0.00621,0.174,0.856,151.872,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
6BYdClvz7QUUx16vX39JjK,Sensitive Sun,7mjmkfqHxMt39OEMUhVyNv,Party Pace,176dI6PpiU4IxjFxrt4WBx,270232,2022-03-25,19,0.585,0.547,2,-8.304,1,0.0309,0.732,0.872,0.178,0.506,124.969,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5mljTvg6vJTunmQrM4T0kT,Always Been You,320QZ0LekNDyBEB6Fv2ftc,SYLAS,1K7q2JXYjonHslW7cmJ8SI,194285,2022-05-13,13,0.691,0.468,8,-12.203,1,0.0547,0.236,0.000282,0.114,0.51,126.006,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
3eeqy0aFOxhNlvfUxygWJt,Better Me,1YWcgVrp8EEGkZ8NvZ8e1b,Reign Cruz,7hPDnSPt5JkGscL7M3vJVE,133953,2022-05-27,12,0.651,0.548,2,-8.17,1,0.25,0.361,0.00321,0.0992,0.519,85.834,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
2hp5DYcAArR612Sl9L4OeL,Panghabang-buhay,4N7VMCvYd9Reh5bJLnRVzY,Quest,3mCTI6NeIcHToSGMgBxDX1,261818,2022-04-29,43,0.596,0.47,1,-7.127,1,0.0392,0.559,1.98e-05,0.231,0.553,154.125,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
06e64wh6xM9EmFDkzu7S3n,3019,6Dp4LInLyMVA2qhRqQ6AGL,Dilaw,6JQLD66hjdkEYx07gd3hhw,145877,2022-04-29,33,0.412,0.78,4,-4.849,0,0.222,0.505,4.67e-05,0.197,0.273,64.141,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5sNHJsZY2hyyOfpisFTyCw,Pansamantala (feat. Loonie),10JE9C1e9BzcilPHOV57wB,Jrldm,6QAw4b5KeyFCCLOaATGkGU,274662,2022-04-22,47,0.705,0.651,7,-6.476,1,0.0362,0.257,0.0002,0.178,0.49,118.991,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
7L7uo2p6V02vueNzmBFu3x,Solo na Lobo,5vInrcUTu2zWamDqZnnozJ,Midnasty,1YOsoqMBvXlbVAJk9arceu,229354,2022-03-04,28,0.524,0.46,10,-9.692,0,0.111,0.0587,1.57e-06,0.159,0.151,141.711,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
7yfiIHXMD5slfGmZT65S0j,Shout Out,5g5wJnaaHrEjCUHeN5Aiwk,1st.One,1XAcU8tlJy2N2VG5RPlrfE,218310,2022-01-15,31,0.722,0.935,11,-4.103,0,0.0444,0.0564,0.0,0.0636,0.67,107.048,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
79o5nlwnNk8oiK1cR6YC5i,Kaya,5GB0qrWq0mz2OanyfhXGp0,Paul Pablo,1domLnNrgElxmpiDSSCYaC,268014,2022-03-18,37,0.631,0.69,7,-3.97,0,0.0324,0.0801,1.39e-06,0.0787,0.463,112.053,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
3iZs3MQdWw6IG5cMtqNGhw,Obra,0DouUeF604QbSdKYIL3xrq,Keiko Necesario,2uzXWSBdSU8z7qmY55xeWm,287628,2022-03-25,35,0.547,0.4,3,-5.992,1,0.0253,0.891,0.0,0.122,0.345,90.005,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5uHQLzefTePRN56s5JThN4,Fallin' 4 U - Dream Version,2faj7edIfsj1CYzYFeoaqp,DAYDREAM,10czd9OP9GcZGRFAP2Mvqw,219200,2022-04-08,19,0.511,0.24,2,-15.216,1,0.0625,0.89,3.11e-06,0.208,0.547,75.602,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
3z5gMwPJ8PiVpaB5nF15fq,Vibe With Me,6ObY07YC4aESI52KJ16vQ5,Sin Santos,01zsba5Ae5uvQWFMJwqAuW,175866,2022-02-25,27,0.74,0.535,5,-9.621,1,0.0656,0.376,0.0,0.129,0.645,101.06,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5CV6rt7TmH1LM0auaut8J4,san juan,5ZR9GMo2iB8nxetEtvRdey,bird.,7djEyEw3ByIP8UG2KOzNbf,233311,2022-04-20,22,0.437,0.905,5,-6.001,0,0.0426,0.00511,0.177,0.323,0.507,83.967,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
2RKSmt3Dv1d4JFDr55LbWg,Hello 2.0 (Legends Only) [feat. ØZI],24fEOzlKhgSNLIcy9NdmwH,James Reid,7BtzeGPG9d8xWHM5WUlNmZ,230475,2022-03-11,57,0.686,0.674,4,-9.013,1,0.0613,0.134,0.0,0.205,0.734,99.984,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
7m1aXnvOnKR0FowTxABi0U,Eh Papaano (feat. jikamarie),10JE9C1e9BzcilPHOV57wB,Jrldm,5rGDqJE51mIubOLSttoQkH,240193,2022-03-04,35,0.589,0.441,9,-6.893,1,0.0378,0.729,0.00336,0.0884,0.291,122.042,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
7C46De5BsSe6QkLkSlXk7q,The One,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,3eVutDLVjKMyUlExGZtu4x,198833,2022-02-25,41,0.565,0.471,6,-7.458,1,0.0384,0.113,6.26e-06,0.107,0.237,81.311,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
2ez7CzKaXcGmIOP6NAZvzx,Kahit Pa Ikaw,0jKQrxK2zHqxyOAyIMrUQt,SUD,6xlKQHrZDSR1n52nZuG6L9,272653,2021-08-27,35,0.603,0.481,7,-7.22,1,0.0382,0.0957,0.0,0.0959,0.225,130.842,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
0mDEtvvf7Eflu42tJFJuoK,Afterlife (with RELDEN),3JC2U4bIhp2zgcg3902SO5,DJ Young,6b6PvZWWKx5mqaJJXRFv92,257066,2022-02-04,11,0.599,0.866,7,-6.87,0,0.0481,0.0572,0.00643,0.0706,0.363,149.995,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
31tSE8eitKGJS0WuxXMy7k,Una (feat. Jem Cubil),0DouUeF604QbSdKYIL3xrq,Keiko Necesario,631bPsT7zickP4rfVIKXhu,276496,2021-12-29,20,0.341,0.493,5,-7.965,1,0.0341,0.747,4.96e-05,0.334,0.195,72.743,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5PCvndHKmtBIV0TnzlLxZq,Lagi Na Lang (feat. Gloc 9),10JE9C1e9BzcilPHOV57wB,Jrldm,7dehJZxkqLzpBca5NMDA9F,257570,2021-12-17,35,0.594,0.692,3,-4.573,0,0.0429,0.653,0.0776,0.164,0.0793,59.992,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
292ZptFah5p2H3JoDQxURL,SELFIE,4HzeCMhywzJSG6uixss0rJ,Luke April,4wo9pqqg3KD5aRJgmLUzGw,196000,2022-03-11,10,0.436,0.559,10,-8.261,1,0.106,0.0929,1.1e-05,0.0904,0.166,160.16,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
5wibLArsYabPkrKSiuMItm,Could’ve Been Us,54mfqclCKJS9aFM7i48SjZ,Jenn Clemena,2QYGvFacey2vvQKPCLGWTE,209958,2022-03-18,9,0.408,0.36,11,-12.103,1,0.0862,0.743,0.0,0.086,0.341,82.293,4rQPyqY2Hpi638XxMWUCXc,OPM On The Rise
